year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,1,110,0,110,False,0,63560,0,0,,,unmatched,
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,2,108,0,108,False,0,62500,0,0,,,unmatched,
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,3,150,0,150,False,0,85620,0,0,,,unmatched,
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,4,198,0,198,False,0,112380,0,0,,,unmatched,
2025,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,extended,5,129,0,129,False,0,73260,0,0,,,unmatched,
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,1,180,0,180,False,0,103890,0,0,103890,BCom specialising in Actuarial Science,label_match,0.0
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,2,186,0,186,False,0,106500,0,0,106500,BCom specialising in Actuarial Science,label_match,0.0
2025,COM,CB019BUS01,BCom,Actuarial Science,regular,3,162,0,162,False,0,94060,0,0,94060,BCom specialising in Actuarial Science,label_match,0.0
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,103890,0,0,103890,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,106500,0,0,106500,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0
2025,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,3,180,0,180,False,0,101940,0,0,101940,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,1,110,0,110,False,0,63560,0,0,63560,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,2,108,0,108,False,0,62500,0,0,62500,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,3,150,0,150,False,0,85620,0,0,85620,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2025,COM,CB020BUS01,BCom,Actuarial Science,extended,4,162,0,162,False,0,94060,0,0,94060,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,1,110,0,110,False,0,63560,0,0,63560,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,2,126,0,126,False,0,72040,0,0,72040,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,3,132,0,132,False,0,76080,0,0,76080,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2025,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,4,180,0,180,False,0,101940,0,0,101940,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,1,161,0,161,False,0,92480,0,0,,,unmatched,
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,2,144,0,144,False,0,83090,0,0,,,unmatched,
2025,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,3,174,0,174,False,0,121280,0,0,,,unmatched,
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,1,161,0,161,False,0,92480,0,0,,,unmatched,
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,2,126,0,126,False,0,72930,0,0,,,unmatched,
2025,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,3,168,0,168,False,0,110560,0,0,,,unmatched,
2025,COM,CB023BUS06,BCom,Management Studies,augmented,1,152,0,152,False,0,79450,0,1,,,unmatched,
2025,COM,CB023BUS06,BCom,Management Studies,augmented,2,144,0,144,False,0,82340,41760,0,,,unmatched,
2025,COM,CB023BUS06,BCom,Management Studies,augmented,3,120,0,120,False,0,69600,69600,0,,,unmatched,
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,2,132,0,150,True,-18,75150,10440,0,,,unmatched,
2025,COM,CB023ECO02,BCom,Economics and Finance,augmented,3,216,1,144,True,72,124910,10350,1,,,unmatched,
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,2,162,0,162,True,0,89970,10370,0,,,unmatched,
2025,COM,CB023ECO03,BCom,Economics with Law,augmented,3,216,1,144,False,72,121640,0,1,,,unmatched,
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,2,186,1,156,True,30,104660,0,1,,,unmatched,
2025,COM,CB023ECO04,BCom,Economics and Statistics,augmented,3,234,0,144,False,90,132760,0,0,,,unmatched,
2025,COM,CB023INF01,BCom,Information Systems,augmented,1,134,0,134,False,0,78620,0,0,,,unmatched,
2025,COM,CB023INF01,BCom,Information Systems,augmented,2,144,0,144,False,0,83550,10440,0,,,unmatched,
2025,COM,CB023INF01,BCom,Information Systems,augmented,3,156,0,156,False,0,93510,20880,0,,,unmatched,
2025,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,1,152,0,134,False,18,89220,0,0,,,unmatched,
2025,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,2,162,0,162,False,0,91251,0,0,,,unmatched,
2025,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,3,144,0,144,False,0,82040,0,0,,,unmatched,
2025,COM,CB023INF11,BCom,Information Systems and Finance,augmented,1,152,0,152,False,0,89820,0,0,,,unmatched,
2025,COM,CB023INF11,BCom,Information Systems and Finance,augmented,2,162,0,162,False,0,93160,0,0,,,unmatched,
2025,COM,CB023INF11,BCom,Information Systems and Finance,augmented,3,150,0,150,False,0,86210,0,0,,,unmatched,
2025,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,1,134,0,134,False,0,76520,0,0,,,unmatched,
2025,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,2,252,2,147,False,105,137050,0,2,,,unmatched,
2025,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,3,229,2,150,True,79,108720,14500,2,,,unmatched,
2025,COM,CB024BUS07,BBusSc,Marketing,augmented,1,134,0,134,False,0,79450,0,0,,,unmatched,
2025,COM,CB024BUS07,BBusSc,Marketing,augmented,2,168,0,168,False,0,95750,0,0,,,unmatched,
2025,COM,CB024BUS07,BBusSc,Marketing,augmented,3,198,0,180,False,18,103660,10440,0,,,unmatched,
2025,COM,CB024BUS07,BBusSc,Marketing,augmented,4,162,0,162,False,0,92410,0,0,,,unmatched,
2025,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,1,146,0,146,False,0,82670,0,0,,,unmatched,
2025,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,2,132,0,132,False,0,77400,0,0,,,unmatched,
2025,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,3,180,0,162,False,18,100930,10440,0,,,unmatched,
2025,COM,CB024BUS08,BBusSc,Organisational Psychology,augmented,4,138,0,138,False,0,87370,0,0,,,unmatched,
2025,COM,CB024CSC05,BBusSc,Computer Science,augmented,1,146,0,146,False,0,84000,0,0,,,unmatched,
2025,COM,CB024CSC05,BBusSc,Computer Science,augmented,2,168,0,168,True,0,96471,0,0,,,unmatched,
2025,COM,CB024CSC05,BBusSc,Computer Science,augmented,3,144,0,144,False,0,82040,0,0,,,unmatched,
2025,COM,CB024CSC05,BBusSc,Computer Science,augmented,4,244,0,160,False,84,116030,0,0,,,unmatched,
2025,COM,CB024ECO01,BBusSc,Economics,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,
2025,COM,CB024ECO01,BBusSc,Economics,augmented,2,156,0,156,True,0,88560,0,0,,,unmatched,
2025,COM,CB024ECO01,BBusSc,Economics,augmented,3,216,2,162,True,54,123520,10440,2,,,unmatched,
2025,COM,CB024ECO01,BBusSc,Economics,augmented,4,140,0,140,False,0,89170,0,0,,,unmatched,
2025,COM,CB024ECO03,BBusSc,Economics with Law,augmented,1,134,0,134,False,0,79380,0,0,,,unmatched,
2025,COM,CB024ECO03,BBusSc,Economics with Law,augmented,2,168,0,168,False,0,93290,0,0,,,unmatched,
2025,COM,CB024ECO03,BBusSc,Economics with Law,augmented,3,162,0,162,False,0,90040,10440,0,,,unmatched,
2025,COM,CB024ECO03,BBusSc,Economics with Law,augmented,4,158,0,158,False,0,99610,0,0,,,unmatched,
2025,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,1,161,0,161,False,0,93310,0,0,,,unmatched,
2025,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,2,180,0,180,False,0,103690,0,0,,,unmatched,
2025,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,3,170,0,170,False,0,103200,0,0,,,unmatched,
2025,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,4,166,0,166,False,0,104390,0,0,,,unmatched,
2025,COM,CB024FTX05,BBusSc,"Finance, Investment and Banking",augmented,1,152,0,152,False,0,89820,0,0,,,unmatched,
2025,COM,CB024FTX05,BBusSc,"Finance, Investment and Banking",augmented,2,168,0,168,False,0,95750,0,0,,,unmatched,
2025,COM,CB024FTX05,BBusSc,"Finance, Investment and Banking",augmented,3,144,0,162,False,-18,82780,0,0,,,unmatched,
2025,COM,CB024FTX05,BBusSc,"Finance, Investment and Banking",augmented,4,126,0,108,False,18,73370,0,0,,,unmatched,
2025,COM,CB024INF01,BBusSc,Information Systems,augmented,1,152,0,168,False,-16,89820,0,0,,,unmatched,
2025,COM,CB024INF01,BBusSc,Information Systems,augmented,2,150,0,150,False,0,85690,0,0,,,unmatched,
2025,COM,CB024INF01,BBusSc,Information Systems,augmented,3,156,0,156,False,0,93510,0,0,,,unmatched,
2025,COM,CB024INF01,BBusSc,Information Systems,augmented,4,176,0,176,False,0,85820,0,0,,,unmatched,
2025,COM,CB024STA13,BBusSc,Statistics and Data Sciences,augmented,1,170,0,170,False,0,99660,0,0,,,unmatched,
2025,COM,CB024STA13,BBusSc,Statistics and Data Sciences,augmented,2,186,0,186,False,0,105280,0,0,,,unmatched,
2025,COM,CB024STA13,BBusSc,Statistics and Data Sciences,augmented,3,210,0,198,True,12,118560,0,0,,,unmatched,
2025,COM,CB024STA13,BBusSc,Statistics and Data Sciences,augmented,4,160,0,160,False,0,76220,0,0,,,unmatched,
2025,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,1,182,0,182,False,0,105180,0,0,,,unmatched,
2025,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,2,186,0,186,False,0,106500,0,0,,,unmatched,
2025,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,3,180,0,180,False,0,104500,0,0,,,unmatched,
2025,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,4,156,0,156,False,0,79310,0,0,,,unmatched,
2025,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,1,164,0,382,False,-218,94740,0,0,63560,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,49.1
2025,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,106500,0,0,72040,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,47.8
2025,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,3,198,0,198,False,0,112380,0,0,76080,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,47.7
2025,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,4,129,0,129,False,0,73260,0,0,101940,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,-28.1
2025,COM,CB026BUS01,BCom,Actuarial Science,augmented,1,182,0,182,False,0,105180,0,0,,,unmatched,
2025,COM,CB026BUS01,BCom,Actuarial Science,augmented,2,186,0,186,False,0,106500,0,0,,,unmatched,
2025,COM,CB026BUS01,BCom,Actuarial Science,augmented,3,162,0,162,False,0,94060,0,0,,,unmatched,
2025,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,1,182,0,182,False,0,105180,0,0,,,unmatched,
2025,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,106500,0,0,,,unmatched,
2025,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,3,180,0,180,False,0,101940,0,0,,,unmatched,
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,1,159,0,159,False,0,96840,0,0,96840,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,2,144,0,144,False,0,87760,0,0,87760,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,3,174,0,192,False,-18,128060,0,0,128060,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,1,159,0,159,False,0,96840,0,0,96840,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,2,126,0,126,False,0,77120,0,0,77120,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,3,168,0,168,False,0,116620,0,0,116620,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2026,COM,CB001BUS06,BCom,Management Studies,regular,1,150,0,150,False,0,94030,10860,0,94030,BCom in the field of Management Studies,label_match,0.0
2026,COM,CB001BUS06,BCom,Management Studies,regular,2,72,0,144,False,-72,42710,0,0,92870,BCom in the field of Management Studies,label_match,-54.0
2026,COM,CB001BUS06,BCom,Management Studies,regular,3,120,0,120,False,0,73600,73600,0,77280,BCom in the field of Management Studies,label_match,-4.8
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics & Finance,label_match,0.0
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,2,132,0,156,True,-24,79230,11040,0,101310,BCom specialising in Economics & Finance,label_match,-21.8
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,True,0,87920,11040,0,87920,BCom specialising in Economics & Finance,label_match,0.0
2026,COM,CB001ECO03,BCom,Economics with Law,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics with Law,label_match,0.0
2026,COM,CB001ECO03,BCom,Economics with Law,regular,2,144,1,144,False,0,83670,0,1,85800,BCom specialising in Economics with Law,label_match,-2.5
2026,COM,CB001ECO03,BCom,Economics with Law,regular,3,252,1,144,False,108,150310,0,1,95110,BCom specialising in Economics with Law,label_match,58.0
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics & Statistics,label_match,0.0
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,302,1,156,True,146,167240,0,2,92870,BCom specialising in Economics & Statistics,label_match,80.1
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,252,0,144,True,108,129480,11040,2,108400,BCom specialising in Economics & Statistics,label_match,19.4
2026,COM,CB001INF01,BCom,Information Systems,regular,1,132,0,132,False,0,82300,0,0,82300,BCom specialising in Information Systems,label_match,0.0
2026,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,88150,10930,0,77220,BCom specialising in Information Systems,label_match,14.2
2026,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,98560,21860,0,76700,BCom specialising in Information Systems,label_match,28.5
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,132,0,132,False,0,82330,0,0,81790,BCom specialising in Information Systems & Computer Science,label_match,0.7
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,95910,0,0,81650,BCom specialising in Information Systems & Computer Science,label_match,17.5
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,86320,0,0,86320,BCom specialising in Information Systems & Computer Science,label_match,0.0
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,150,0,150,False,0,94030,0,0,94030,BCom specialising in Information Systems & Finance,label_match,0.0
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,98430,0,0,98430,BCom specialising in Information Systems & Finance,label_match,0.0
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,90920,0,0,90920,BCom specialising in Information Systems & Finance,label_match,0.0
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,123,0,132,False,-9,79870,0,0,76520,"BCom specialising in Philosophy, Politics & Economics",label_match,4.4
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,225,2,156,False,69,143920,0,2,67210,"BCom specialising in Philosophy, Politics & Economics",label_match,114.1
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,222,3,150,True,72,110010,11040,3,83670,"BCom specialising in Philosophy, Politics & Economics",label_match,31.5
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,180,0,180,False,0,110160,0,0,110580,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,-0.4
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,111950,0,0,111950,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,3,180,0,180,False,0,88630,0,2,109710,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,-19.2
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,4,156,0,156,False,0,83550,0,0,83550,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2026,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,110160,0,0,98760,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,11.5
2026,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,111950,0,0,97910,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,14.3
2026,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,198,0,198,False,0,96960,0,2,96960,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2026,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,129,0,129,False,0,77050,0,0,77050,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2026,COM,CB004BUS07,BBusSc,Marketing,regular,1,132,0,132,False,0,83170,0,0,83170,BBusSc specialising in Marketing,label_match,0.0
2026,COM,CB004BUS07,BBusSc,Marketing,regular,2,114,0,114,False,0,67790,0,0,67790,BBusSc specialising in Marketing,label_match,0.0
2026,COM,CB004BUS07,BBusSc,Marketing,regular,3,144,0,144,False,0,76280,0,0,76280,BBusSc specialising in Marketing,label_match,0.0
2026,COM,CB004BUS07,BBusSc,Marketing,regular,4,162,0,162,False,0,97030,0,0,97030,BBusSc specialising in Marketing,label_match,0.0
2026,COM,CB004BUS28,BBusSc,Industrial and Organisational Psychology,regular,1,138,0,138,False,0,86360,0,0,,,unmatched,
2026,COM,CB004BUS28,BBusSc,Industrial and Organisational Psychology,regular,2,132,0,132,False,0,81760,0,0,,,unmatched,
2026,COM,CB004BUS28,BBusSc,Industrial and Organisational Psychology,regular,3,136,0,154,False,-18,84140,0,0,,,unmatched,
2026,COM,CB004BUS28,BBusSc,Industrial and Organisational Psychology,regular,4,138,0,138,False,0,91580,0,0,,,unmatched,
2026,COM,CB004CSC05,BBusSc,Computer Science,regular,1,144,0,162,False,-18,87660,0,0,87660,BBusSc specialising in Computer Science,label_match,0.0
2026,COM,CB004CSC05,BBusSc,Computer Science,regular,2,168,0,168,True,0,101400,0,0,104400,BBusSc specialising in Computer Science,label_match,-2.9
2026,COM,CB004CSC05,BBusSc,Computer Science,regular,3,144,0,144,False,0,86320,0,0,86320,BBusSc specialising in Computer Science,label_match,0.0
2026,COM,CB004CSC05,BBusSc,Computer Science,regular,4,244,0,160,False,84,121440,0,0,71720,BBusSc specialising in Computer Science,label_match,69.3
2026,COM,CB004ECO01,BBusSc,Economics,regular,1,132,0,132,False,0,82990,0,0,82990,BBusSc specialising in Economics,label_match,0.0
2026,COM,CB004ECO01,BBusSc,Economics,regular,2,156,0,156,False,0,93270,0,0,93270,BBusSc specialising in Economics,label_match,0.0
2026,COM,CB004ECO01,BBusSc,Economics,regular,3,216,1,162,True,54,130080,11040,1,109000,BBusSc specialising in Economics,label_match,19.3
2026,COM,CB004ECO01,BBusSc,Economics,regular,4,140,0,140,False,0,93350,0,0,93350,BBusSc specialising in Economics,label_match,0.0
2026,COM,CB004ECO03,BBusSc,Economics with Law,regular,1,132,0,132,False,0,82990,0,0,82990,BBusSc specialising in Economics with Law,label_match,0.0
2026,COM,CB004ECO03,BBusSc,Economics with Law,regular,2,168,0,168,False,0,98110,0,0,98110,BBusSc specialising in Economics with Law,label_match,0.0
2026,COM,CB004ECO03,BBusSc,Economics with Law,regular,3,162,0,162,False,0,94710,11040,0,94710,BBusSc specialising in Economics with Law,label_match,0.0
2026,COM,CB004ECO03,BBusSc,Economics with Law,regular,4,158,0,158,False,0,104390,0,0,104390,BBusSc specialising in Economics with Law,label_match,0.0
2026,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,1,159,0,159,False,0,97710,0,0,97710,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2026,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,2,180,0,180,False,0,109220,0,0,109220,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2026,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,3,170,0,170,False,0,109030,0,0,109030,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2026,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,4,166,0,166,False,0,110160,0,0,110160,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2026,COM,CB004FTX05,BBusSc,Finance,regular,1,150,0,150,False,0,94030,0,0,94030,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2026,COM,CB004FTX05,BBusSc,Finance,regular,2,168,0,168,False,0,100910,0,0,100910,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2026,COM,CB004FTX05,BBusSc,Finance,regular,3,162,0,162,False,0,98360,11040,0,87320,BBusSc specialising in Finance (Non CA Option),label_match,12.6
2026,COM,CB004FTX05,BBusSc,Finance,regular,4,126,0,126,False,0,77360,0,0,77360,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2026,COM,CB004INF01,BBusSc,Information Systems,regular,1,150,0,150,False,0,94030,0,0,77460,BBusSc specialising in Information Systems,label_match,21.4
2026,COM,CB004INF01,BBusSc,Information Systems,regular,2,150,0,150,False,0,90390,0,0,90390,BBusSc specialising in Information Systems,label_match,0.0
2026,COM,CB004INF01,BBusSc,Information Systems,regular,3,156,0,156,False,0,98780,0,0,98780,BBusSc specialising in Information Systems,label_match,0.0
2026,COM,CB004INF01,BBusSc,Information Systems,regular,4,158,0,158,False,0,90330,0,0,90330,BBusSc specialising in Information Systems,label_match,0.0
2026,COM,CB004STA13,BBusSc,Statistics and Data Science,regular,1,168,0,168,False,0,104230,0,0,,,unmatched,
2026,COM,CB004STA13,BBusSc,Statistics and Data Science,regular,2,186,0,186,False,0,110550,0,0,,,unmatched,
2026,COM,CB004STA13,BBusSc,Statistics and Data Science,regular,3,210,0,198,True,12,103360,0,2,,,unmatched,
2026,COM,CB004STA13,BBusSc,Statistics and Data Science,regular,4,160,0,160,False,0,79770,0,0,,,unmatched,
2026,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,1,125,0,125,False,0,76700,0,0,76700,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,2,126,0,126,False,0,77300,0,0,77300,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,3,152,0,152,False,0,94860,0,0,94860,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,4,112,0,224,False,-112,87840,0,0,87840,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,1,125,0,125,False,0,76700,0,0,76700,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,2,126,0,108,False,18,77300,0,0,77330,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,-0.0
2026,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,3,122,0,122,False,0,76560,0,0,76560,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2026,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,4,82,0,100,False,-18,62140,0,0,40820,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,52.2
2026,COM,CB011BUS06,BCom,Management Studies,extended,1,98,0,,False,,63030,0,0,63030,BCom Academic Development specialising in Management Studies,ad_duration,0.0
2026,COM,CB011BUS06,BCom,Management Studies,extended,2,72,0,108,False,-36,43290,0,0,54330,BCom Academic Development specialising in Management Studies,ad_duration,-20.3
2026,COM,CB011BUS06,BCom,Management Studies,extended,3,108,0,,False,,65840,44160,0,67970,BCom Academic Development specialising in Management Studies,ad_duration,-3.1
2026,COM,CB011BUS06,BCom,Management Studies,extended,4,120,0,,False,,73600,73600,0,77280,BCom Academic Development specialising in Management Studies,ad_duration,-4.8
2026,COM,CB011ECO02,BCom,Economics and Finance,extended,1,98,0,98,False,0,62340,0,0,62340,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2026,COM,CB011ECO02,BCom,Economics and Finance,extended,2,90,0,90,False,0,54840,0,0,54840,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2026,COM,CB011ECO02,BCom,Economics and Finance,extended,3,96,0,114,True,-18,57800,11040,0,79880,BCom Academic Development specialising in Economics & Finance,ad_duration,-27.6
2026,COM,CB011ECO02,BCom,Economics and Finance,extended,4,198,1,162,True,36,121440,11040,1,79410,BCom Academic Development specialising in Economics & Finance,ad_duration,52.9
2026,COM,CB011ECO03,BCom,Economics with Law,extended,1,98,0,98,False,0,63390,0,0,63390,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
